CNUC;N_REFERENCIA;UNIDADE;ACAO_MANEJO;INSTRUMENTO;APOIO;NOTA_INSUMO;ORDEM;NOTA_PESSOAL;NOTA_EQUIPAMENTO;NOTA_CAPACIDADE;NOTA_RECURSO;NOTA_APOIO;BIOMA
0000.00.0077;102200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Implantar ações de Educação Ambiental;PLANO DE MANEJO;Total apoio externo;0,550207;18;0,5;0,75;1;0,5;0;Mata Atlântica
0000.00.0077;103200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Planejar e Ordenar o Uso Público;PLANO DE MANEJO;Muito apoio externo;0,550135;22;0,5;0,5;0,75;0,75;0,25;Mata Atlântica
0000.00.0077;104200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Garantir infraestrutura para realização das atividades;PLANO DE MANEJO;Muito apoio externo;0,450209;25;0,5;0,5;0,75;0,25;0,25;Mata Atlântica
0000.00.0077;105200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Muito apoio externo;0,600156;17;0,75;0,75;0,75;0,5;0,25;Mata Atlântica
0000.00.0077;106200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Planejar ações de manejo de espécies ou habitats;PLANO DE MANEJO;Moderado apoio externo;0,650199;11;0,75;0,75;0,75;0,5;0,5;Mata Atlântica
0000.00.0077;107200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Implantar Uso Público;PLANO DE MANEJO;Muito apoio externo;0,550136;19;0,25;0,75;0,75;0,75;0,25;Mata Atlântica
0000.00.0077;108200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Garantir infraestrutura para realização das atividades;PLANO DE MANEJO;Muito apoio externo;0,500209;23;0,75;0,5;0,75;0,25;0,25;Mata Atlântica
0000.00.0077;109200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Planejar ações de manejo de espécies ou habitats;PLANO DE MANEJO;Muito apoio externo;0,600199;16;0,75;0,75;0,5;0,75;0,25;Mata Atlântica
0000.00.0077;110200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Comunicar e divulgar por meio das redes sociais;PLANO DE MANEJO;Pouco apoio externo;0,800216;6;0,75;0,75;1;0,75;0,75;Mata Atlântica
0000.00.0077;111200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Realizar o monitoramento para proteção ambiental;PLANO DE MANEJO;Pouco apoio externo;0,850194;4;1;0,75;1;0,75;0,75;Mata Atlântica
0000.00.0077;112200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Implantar o Conselho Gestor;PLANEJAMENTO ESTRATÉGICO;Moderado apoio externo;0,800224;5;1;1;1;0,5;0,5;Mata Atlântica
0000.00.0077;113200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Implantar ações de Educação Ambiental;PLANO DE MANEJO;Não foi necessário apoio externo;0,800207;7;0,75;0,75;0,75;0,75;0;Mata Atlântica
0000.00.0077;114200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Não foi necessário apoio externo;1,000156;2;1;1;1;1;0;Mata Atlântica
0000.00.0077;115200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Implantar o Conselho Gestor;LEGISLAÇÃO - AMPARO LEGAL;Moderado apoio externo;0,700224;9;0,75;1;0,75;0,5;0,5;Mata Atlântica
0000.00.0077;116200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Implantar Uso Público;PLANO DE MANEJO;Muito apoio externo;0,550136;20;0,5;0,75;0,75;0,5;0,25;Mata Atlântica
0000.00.0077;117200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Moderado apoio externo;0,750139;8;0,75;0,75;1;0,75;0,5;Mata Atlântica
0000.00.0077;118200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Elaborar e acompanhar parcerias para a gestão da UC;PLANO DE MANEJO;Muito apoio externo;0,700223;10;0,75;0,75;0,75;1;0,25;Mata Atlântica
0000.00.0077;119200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Implantar o Programa de Voluntariado;PLANEJAMENTO ESTRATÉGICO;Moderado apoio externo;0,600201;15;0,5;0,75;0,75;0,5;0,5;Mata Atlântica
0000.00.0077;120200000000077 ;FLORESTA NACIONAL DE ASSUNGUI;Planejar ações de manejo de espécies ou habitats;PLANO DE MANEJO;Muito apoio externo;0,500199;24;0,75;0,75;0,5;0,25;0,25;Mata Atlântica
0000.00.0085;101200000000085 ;FLORESTA NACIONAL DE BALATA-TUFARI;Garantir recursos humanos para realização das atividades;PLANO DE MANEJO;Total apoio externo;0,40021;8;0,25;0,25;1;0,5;0;Amazônia
0000.00.0085;102200000000085 ;FLORESTA NACIONAL DE BALATA-TUFARI;Avaliar impactos ambientais em processo de licenciamento ambiental;OUTRO INSTRUMENTO;Moderado apoio externo;0,850151;1;0,75;1;1;1;0,5;Amazônia
0000.00.0085;103200000000085 ;FLORESTA NACIONAL DE BALATA-TUFARI;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Moderado apoio externo;0,700139;5;0,5;1;1;0,5;0,5;Amazônia
0000.00.0085;104200000000085 ;FLORESTA NACIONAL DE BALATA-TUFARI;Elaborar Plano de Manejo;PLANO DE MANEJO;Muito apoio externo;0,450125;7;0,25;0,25;1;0,5;0,25;Amazônia
0000.00.0085;105200000000085 ;FLORESTA NACIONAL DE BALATA-TUFARI;Implantar o Conselho Gestor;PLANO DE AÇÃO;Moderado apoio externo;0,750224;3;0,75;1;1;0,5;0,5;Amazônia
0000.00.0085;106200000000085 ;FLORESTA NACIONAL DE BALATA-TUFARI;Cadastrar as famílias beneficiárias;PLANO DE MANEJO;Muito apoio externo;0,350166;9;0,25;0,25;0,75;0,25;0,25;Amazônia
0000.00.0085;107200000000085 ;FLORESTA NACIONAL DE BALATA-TUFARI;Manter a rotina administrativa;OUTRO INSTRUMENTO;Moderado apoio externo;0,800189;2;0,75;1;1;0,75;0,5;Amazônia
0000.00.0085;108200000000085 ;FLORESTA NACIONAL DE BALATA-TUFARI;Emitir Autorização Direta;PLANO DE MANEJO;Moderado apoio externo;0,450153;6;0,25;0,25;1;0,25;0,5;Amazônia
0000.00.0085;109200000000085 ;FLORESTA NACIONAL DE BALATA-TUFARI;Implantar ações de Educação Ambiental;PLANO DE MANEJO;Pouco apoio externo;0,700207;4;0,75;0,5;1;0,5;0,75;Amazônia
0000.00.0116;101200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Moderado apoio externo;0,650139;8;0,5;0,75;0,75;0,75;0,5;Amazônia
0000.00.0116;102200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Realizar o monitoramento para proteção ambiental;PLANO DE MANEJO INTEGRADO DO FOGO;Moderado apoio externo;0,600194;10;0,5;0,75;0,75;0,5;0,5;Amazônia
0000.00.0116;103200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Realizar demarcação dos limites;OUTRO INSTRUMENTO;Muito apoio externo;0,450174;17;0,25;0,25;0,5;1;0,25;Amazônia
0000.00.0116;104200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Realizar compensação ambiental;SEM INSTRUMENTO;Total apoio externo;0,500186;15;0,5;0,5;0,5;1;0;Amazônia
0000.00.0116;105200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Elaborar Programa/Plano de Educação Ambiental;PLANEJAMENTO ESTRATÉGICO;Muito apoio externo;0,35016;20;0,25;0,5;0,5;0,25;0,25;Amazônia
0000.00.0116;106200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Realizar a regularização fundiária em imóveis privados;OUTRO INSTRUMENTO;Total apoio externo;0,300169;23;0,25;0,5;0,25;0,5;0;Amazônia
0000.00.0116;107200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Elaborar Plano de Manejo;PLANO DE MANEJO;Muito apoio externo;0,550125;14;0,25;0,75;0,5;1;0,25;Amazônia
0000.00.0116;108200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Muito apoio externo;0,450156;19;0,5;0,75;0,5;0,25;0,25;Amazônia
0000.00.0116;109200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Realizar sinalização dos limites;OUTRO INSTRUMENTO;Moderado apoio externo;0,500173;16;0,25;0,5;0,25;1;0,5;Amazônia
0000.00.0116;110200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Garantir recursos humanos para realização das atividades;PLANEJAMENTO ESTRATÉGICO;Pouco apoio externo;0,90021;1;1;0,75;1;1;0,75;Amazônia
0000.00.0116;111200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Implementar ações voltadas à exploração de produtos não madeireiros;PLANEJAMENTO ESTRATÉGICO;Muito apoio externo;0,550165;11;0,5;0,5;0,5;1;0,25;Amazônia
0000.00.0116;112200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Avaliar e monitorar o Conselho Gestor;PLANO DE AÇÃO;Moderado apoio externo;0,6002;9;0,25;0,5;0,75;1;0,5;Amazônia
0000.00.0116;113200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Atender as demandas de auditoria;PLANEJAMENTO ESTRATÉGICO;Pouco apoio externo;0,650221;7;0,5;0,75;0,75;0,5;0,75;Amazônia
0000.00.0116;114200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Implementar ações voltadas à exploração de produtos não madeireiros;PLANO DE AÇÃO;Moderado apoio externo;0,550165;12;0,5;0,75;0,5;0,5;0,5;Amazônia
0000.00.0116;115200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Elaborar o planejamento Tático/Operacional;PLANEJAMENTO ESTRATÉGICO;Não foi necessário apoio externo;0,900197;2;0,75;1;0,75;1;0;Amazônia
0000.00.0116;116200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Planejar ações de manejo de espécies ou habitats;PLANO DE MANEJO;Muito apoio externo;0,300199;22;0,25;0,5;0,5;0;0,25;Amazônia
0000.00.0116;117200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Elaborar Termo de Compromisso;PLANO DE AÇÃO;Muito apoio externo;0,550159;13;0,5;0,75;0,75;0,5;0,25;Amazônia
0000.00.0116;118200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Manter a rotina administrativa;PLANEJAMENTO ESTRATÉGICO;Pouco apoio externo;0,750189;5;0,5;1;0,75;0,75;0,75;Amazônia
0000.00.0116;119200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Realizar o monitoramento da biodiversidade;PLANO DE MANEJO;Muito apoio externo;0,350154;21;0,25;0,5;0,5;0,25;0,25;Amazônia
0000.00.0116;120200000000116 ;FLORESTA NACIONAL DE BOM FUTURO;Realizar sinalização dos limites;PLANO DE AÇÃO;Total apoio externo;0,450173;18;0,25;0,5;0,5;1;0;Amazônia
0000.00.0086;101200000000086 ;FLORESTA NACIONAL DE BRASÍLIA;Realizar ações de Manejo Integrado do Fogo;PLANO DE MANEJO INTEGRADO DO FOGO;Total apoio externo;0,250193;4;0,25;0,25;0,25;0,5;0;Cerrado
0000.00.0086;102200000000086 ;FLORESTA NACIONAL DE BRASÍLIA;Elaborar Programa/Plano de Educação Ambiental;PLANO DE MANEJO;Muito apoio externo;0,25016;5;0,25;0,25;0,5;0;0,25;Cerrado
0000.00.0086;103200000000086 ;FLORESTA NACIONAL DE BRASÍLIA;Planejar e Ordenar o Uso Público;PLANO DE MANEJO;Muito apoio externo;0,300135;3;0,25;0,25;0,5;0,25;0,25;Cerrado
0000.00.0086;104200000000086 ;FLORESTA NACIONAL DE BRASÍLIA;Realizar estudos para alteração de limites;SEM INSTRUMENTO;Muito apoio externo;0,200128;6;0,25;0;0,25;0,25;0,25;Cerrado
0000.00.0086;105200000000086 ;FLORESTA NACIONAL DE BRASÍLIA;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Total apoio externo;0,150139;7;0,25;0,25;0,25;0;0;Cerrado
0000.00.0086;106200000000086 ;FLORESTA NACIONAL DE BRASÍLIA;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Moderado apoio externo;0,350156;2;0,25;0,5;0,5;0;0,5;Cerrado
0000.00.0086;107200000000086 ;FLORESTA NACIONAL DE BRASÍLIA;Gerir atividades de pesquisa e gestão do conhecimento;OUTRO INSTRUMENTO;Não foi necessário apoio externo;1,000156;1;1;1;1;1;0;Cerrado
0000.00.0078;101200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Implantar ações de Educação Ambiental;NÃO PLANEJADA;Muito apoio externo;0,100207;12;0;0,25;0;0;0,25;Mata Atlântica
0000.00.0078;102200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Elaborar e acompanhar parcerias para a gestão da UC;NÃO PLANEJADA;Total apoio externo;0,200223;8;0;1;0;0;0;Mata Atlântica
0000.00.0078;103200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Formar o Conselho Gestor;LEGISLAÇÃO - AMPARO LEGAL;Total apoio externo;0,150162;10;0;0,75;0;0;0;Mata Atlântica
0000.00.0078;104200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Gerir atividades de pesquisa e gestão do conhecimento;LEGISLAÇÃO - AMPARO LEGAL;Total apoio externo;0,150156;11;0;0,75;0;0;0;Mata Atlântica
0000.00.0078;105200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Elaborar Plano de Manejo;LEGISLAÇÃO - AMPARO LEGAL;Muito apoio externo;0,200125;9;0;0,75;0;0;0,25;Mata Atlântica
0000.00.0078;106200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Implementar ações voltadas à exploração de produtos madeireiros;NÃO PLANEJADA;Muito apoio externo;0,550203;2;0,5;0,75;0,75;0,5;0,25;Mata Atlântica
0000.00.0078;107200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Implementar ações voltadas à exploração de produtos não madeireiros;TERMO DE COMPROMISSO - ACORDO DE GESTÃO;Não foi necessário apoio externo;0,750165;1;0,5;0,75;0,5;1;0;Mata Atlântica
0000.00.0078;108200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Realizar o monitoramento para proteção ambiental;LEGISLAÇÃO - AMPARO LEGAL;Pouco apoio externo;0,400194;4;0,25;0,75;0,25;0;0,75;Mata Atlântica
0000.00.0078;109200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Realizar a fiscalização;LEGISLAÇÃO - AMPARO LEGAL;Total apoio externo;0,100139;13;0;0,5;0;0;0;Mata Atlântica
0000.00.0078;110200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Manter a rotina administrativa;SEM INSTRUMENTO;Total apoio externo;0,350189;6;0,5;0,75;0,25;0,25;0;Mata Atlântica
0000.00.0078;111200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Garantir equipamentos para realização das atividades;NÃO PLANEJADA;Moderado apoio externo;0,350211;5;0,25;0,5;0,5;0;0,5;Mata Atlântica
0000.00.0078;112200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Garantir infraestrutura para realização das atividades;NÃO PLANEJADA;Muito apoio externo;0,250209;7;0,25;0,25;0,5;0;0,25;Mata Atlântica
0000.00.0078;113200000000078 ;FLORESTA NACIONAL DE CAÇADOR;Garantir recursos humanos para realização das atividades;SEM INSTRUMENTO;Total apoio externo;0,50021;3;0,25;1;1;0,25;0;Mata Atlântica
0000.00.0087;101200000000087 ;FLORESTA NACIONAL DE CANELA;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Não foi necessário apoio externo;1,000156;1;1;1;1;1;0;Mata Atlântica
0000.00.0087;102200000000087 ;FLORESTA NACIONAL DE CANELA;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Pouco apoio externo;0,950156;2;1;1;1;1;0,75;Mata Atlântica
0000.00.0087;103200000000087 ;FLORESTA NACIONAL DE CANELA;Planejar e Ordenar o Uso Público;OUTRO INSTRUMENTO;Muito apoio externo;0,500135;13;0,75;0,75;0,75;0;0,25;Mata Atlântica
0000.00.0087;104200000000087 ;FLORESTA NACIONAL DE CANELA;Planejar ações de manejo de espécies ou habitats;PLANO DE MANEJO;Muito apoio externo;0,450199;14;1;0,5;0,5;0;0,25;Mata Atlântica
0000.00.0087;105200000000087 ;FLORESTA NACIONAL DE CANELA;Manter a rotina administrativa;PLANO DE MANEJO;Muito apoio externo;0,550189;11;1;0,5;1;0;0,25;Mata Atlântica
0000.00.0087;106200000000087 ;FLORESTA NACIONAL DE CANELA;Avaliar e monitorar o Conselho Gestor;OUTRO INSTRUMENTO;Moderado apoio externo;0,7002;6;0,75;1;1;0,25;0,5;Mata Atlântica
0000.00.0087;107200000000087 ;FLORESTA NACIONAL DE CANELA;Manter a rotina administrativa;SEM INSTRUMENTO;Total apoio externo;0,700189;7;1;0,75;0,75;1;0;Mata Atlântica
0000.00.0087;108200000000087 ;FLORESTA NACIONAL DE CANELA;Realizar a fiscalização;PLANO DE MANEJO;Moderado apoio externo;0,800139;5;1;1;0,5;1;0,5;Mata Atlântica
0000.00.0087;109200000000087 ;FLORESTA NACIONAL DE CANELA;Planejar ações de manejo de espécies ou habitats;PLANO DE MANEJO;Muito apoio externo;0,550199;10;1;0,75;0,75;0;0,25;Mata Atlântica
0000.00.0087;110200000000087 ;FLORESTA NACIONAL DE CANELA;Realizar o monitoramento da biodiversidade;PLANO DE MANEJO;Moderado apoio externo;0,550154;12;1;0,25;0,75;0,25;0,5;Mata Atlântica
0000.00.0087;111200000000087 ;FLORESTA NACIONAL DE CANELA;Monitorar a Visitação;PLANO DE MANEJO;Pouco apoio externo;0,900195;3;1;1;0,75;1;0,75;Mata Atlântica
0000.00.0087;112200000000087 ;FLORESTA NACIONAL DE CANELA;Elaborar e acompanhar parcerias para a gestão da UC;SEM INSTRUMENTO;Muito apoio externo;0,550223;9;0,75;0,25;0,75;0,75;0,25;Mata Atlântica
0000.00.0087;113200000000087 ;FLORESTA NACIONAL DE CANELA;Garantir infraestrutura para realização das atividades;PLANO DE MANEJO;Moderado apoio externo;0,800209;4;1;0,75;1;0,75;0,5;Mata Atlântica
0000.00.0087;114200000000087 ;FLORESTA NACIONAL DE CANELA;Implementar ações voltadas à exploração de produtos não madeireiros;PLANO DE MANEJO;Não foi necessário apoio externo;0,700165;8;1;0,75;0,75;0;0;Mata Atlântica
0000.00.0079;101200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Implantar o manejo de espécies ou habitats;PLANO DE MANEJO;Não foi necessário apoio externo;0,400149;16;0,25;0;0,75;0;0;Cerrado
0000.00.0079;102200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Implantar o manejo de espécies ou habitats;PLANO DE AÇÃO;Muito apoio externo;0,850149;7;1;1;1;1;0,25;Cerrado
0000.00.0079;103200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Realizar demarcação dos limites;PLANO DE MANEJO;Não foi necessário apoio externo;0,750174;10;1;1;0,75;0;0;Cerrado
0000.00.0079;104200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Implantar o manejo de espécies ou habitats;PLANO DE MANEJO;Não foi necessário apoio externo;0,550149;14;0,5;0,25;0,75;0,25;0;Cerrado
0000.00.0079;105200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Realizar o monitoramento da biodiversidade;PLANO DE MANEJO;Não foi necessário apoio externo;0,650154;13;1;0,25;1;0;0;Cerrado
0000.00.0079;106200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Planejar e Ordenar o Uso Público;PLANO DE MANEJO;Não foi necessário apoio externo;0,800135;8;0,75;0,75;1;0,5;0;Cerrado
0000.00.0079;107200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Manter a rotina administrativa;PLANO DE MANEJO;Não foi necessário apoio externo;0,400189;15;0,25;0,25;0,25;0,25;0;Cerrado
0000.00.0079;108200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Implementar ações voltadas à exploração de produtos madeireiros;PLANO DE MANEJO;Não foi necessário apoio externo;1,000203;1;1;1;1;1;0;Cerrado
0000.00.0079;109200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Realizar o monitoramento da biodiversidade;PLANO DE MANEJO;Muito apoio externo;0,650154;12;0,5;1;1;0,5;0,25;Cerrado
0000.00.0079;110200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Manter a rotina administrativa;PLANO DE MANEJO;Não foi necessário apoio externo;0,900189;5;0,75;1;0,75;1;0;Cerrado
0000.00.0079;111200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Implantar o Programa de Voluntariado;PLANO DE MANEJO;Não foi necessário apoio externo;0,900201;4;1;0,5;1;1;0;Cerrado
0000.00.0079;112200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Não foi necessário apoio externo;1,000156;2;1;1;1;1;0;Cerrado
0000.00.0079;113200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Realizar a fiscalização;PLANO DE MANEJO;Moderado apoio externo;0,750139;11;0,75;0,75;1;0,75;0,5;Cerrado
0000.00.0079;114200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Implantar o Conselho Gestor;PLANO DE MANEJO;Não foi necessário apoio externo;0,850224;6;0,75;0,75;0,75;1;0;Cerrado
0000.00.0079;115200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Realizar ações de Manejo Integrado do Fogo;PLANO DE MANEJO;Não foi necessário apoio externo;0,750193;9;0,75;0,25;1;0,75;0;Cerrado
0000.00.0079;116200000000079 ;FLORESTA NACIONAL DE CAPÃO BONITO;Implantar o manejo de espécies ou habitats;PLANO DE MANEJO;Não foi necessário apoio externo;1,000149;3;1;1;1;1;0;Cerrado
0000.00.0088;101200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Implementar ações voltadas à exploração de produtos não madeireiros;PLANO DE MANEJO;Moderado apoio externo;0,300165;13;0,25;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;102200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Planejar e Ordenar o Uso Público;PLANO DE MANEJO;Moderado apoio externo;0,300135;17;0,25;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;103200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Elaborar Programa/Plano de Educação Ambiental;PLANO DE MANEJO;Muito apoio externo;0,35016;6;0,25;0,75;0,25;0,25;0,25;Amazônia
0000.00.0088;104200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Muito apoio externo;0,250139;18;0,25;0,25;0,25;0,25;0,25;Amazônia
0000.00.0088;105200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Avaliar a gestão da unidade de conservação;PLANO DE MANEJO;Muito apoio externo;0,250129;20;0,25;0,25;0,25;0,25;0,25;Amazônia
0000.00.0088;106200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Planejar e Ordenar o Uso Público;PLANO DE MANEJO;Muito apoio externo;0,250135;19;0,25;0,25;0,25;0,25;0,25;Amazônia
0000.00.0088;107200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Avaliar impactos ambientais em processo de licenciamento ambiental;PLANO DE MANEJO;Moderado apoio externo;0,300151;16;0,25;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;108200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Elaborar e acompanhar parcerias para a gestão da UC;PLANO DE MANEJO;Moderado apoio externo;0,300223;8;0,25;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;109200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Realizar ações preparatórias para o Manejo Integrado do Fogo;PLANO DE MANEJO;Moderado apoio externo;0,300192;9;0,25;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;110200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Moderado apoio externo;0,300156;15;0,25;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;111200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Elaborar e acompanhar parcerias para a gestão da UC;PLANO DE MANEJO;Pouco apoio externo;0,350223;3;0,25;0,25;0,25;0,25;0,75;Amazônia
0000.00.0088;112200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Realizar demarcação dos limites;PLANO DE MANEJO;Moderado apoio externo;0,300174;12;0,25;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;113200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Realizar a regularização fundiária em Terras Públicas (CCDRU);SEM INSTRUMENTO;Total apoio externo;0,20019;21;0,25;0,25;0,25;0,25;0;Amazônia
0000.00.0088;114200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Planejar ações de manejo de espécies ou habitats;PLANO DE MANEJO;Pouco apoio externo;0,350199;5;0,25;0,25;0,25;0,25;0,75;Amazônia
0000.00.0088;115200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Contextualizar a Interface Territorial;SEM INSTRUMENTO;Moderado apoio externo;0,300158;14;0,25;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;116200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Realizar compensação ambiental;PLANO DE MANEJO;Moderado apoio externo;0,300186;10;0,25;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;117200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Elaborar Programa/Plano de Educação Ambiental;PLANO DE MANEJO;Moderado apoio externo;0,35016;7;0,5;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;118200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Realizar compensação ambiental;OUTRO INSTRUMENTO;Moderado apoio externo;0,300186;11;0,25;0,25;0,25;0,25;0,5;Amazônia
0000.00.0088;119200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Garantir recursos humanos para realização das atividades;OUTRO INSTRUMENTO;Moderado apoio externo;0,35021;4;0,25;0,25;0,5;0,25;0,5;Amazônia
0000.00.0088;120200000000088 ;FLORESTA NACIONAL DE CARAJÁS;Realizar compensação ambiental;LEGISLAÇÃO - AMPARO LEGAL;Moderado apoio externo;0,500186;1;0,5;0,5;0,5;0,5;0,5;Amazônia
